"","lower","upper","method","SampleID"
"1",53.24153,84.63846,"innermost","1a"
"2",57.35917,87.32289,"innermost","1b"
"3",50.6268,85.94046,"innermost","2a"
"4",59.57653,86.67358,"innermost","2b"
"5",59.54223,85.97255,"innermost","3a"
"6",58.69077,86.73776,"innermost","3b"
"7",58.57386,85.98763,"innermost","4a"
"8",52.09201,86.80558,"innermost","4b"
"9",55.19217,83.95577,"innermost","5a"
"10",55.15912,85.88946,"innermost","5b"
"11",49.64359,83.22378,"innermost","6a"
"12",52.15994,84.29016,"innermost","6b"
"13",56.72516,86.05543,"innermost","7a"
"14",55.89195,86.70565,"innermost","7b"
"15",57.96023,86.82063,"innermost","8a"
"16",50.47595,86.88953,"innermost","8b"
"17",50.60826,86.92187,"innermost","9a"
"18",59.75954,86.42327,"innermost","9b"
"19",51.17689,85.94048,"innermost","10a"
"20",51.06014,87.07378,"innermost","10b"
"21",54.0253,80.22213,"innermost","11a"
"22",56.01001,81.50696,"innermost","11b"
"23",56.5238,85.95412,"innermost","12a"
"24",58.19109,87.45473,"innermost","12b"
"25",51.92602,86.27295,"innermost","13a"
"26",58.27562,86.97263,"innermost","13b"
"27",56.20748,83.72106,"innermost","14a"
"28",50.20892,81.8057,"innermost","14b"
"29",58.30953,84.72316,"innermost","15a"
"30",52.30804,86.75502,"innermost","15b"
"31",59.54163,85.93865,"innermost","16a"
"32",51.24234,86.85607,"innermost","16b"
"33",56.42698,85.20729,"innermost","17a"
"34",58.99239,85.67273,"innermost","17b"
"35",56.59195,86.17228,"innermost","18a"
"36",58.62667,86.20696,"innermost","18b"
"37",58.05682,86.1205,"innermost","19a"
"38",52.84374,85.63735,"innermost","19b"
"39",51.00933,85.43967,"innermost","20a"
"40",53.67426,85.53791,"innermost","20b"
"41",56.44165,80.60516,"innermost","21a"
"42",57.94285,86.40657,"innermost","21b"
"43",52.42711,86.3208,"innermost","22a"
"44",58.94035,86.08734,"innermost","22b"
"45",51.00948,86.12303,"innermost","23a"
"46",56.6242135903659,87.9879569993494,"innermost","23b"
"47",56.85821,84.1885,"innermost","24a"
"48",50.4760994615853,80.039560536966,"innermost","24b"
"49",58.92375,86.97081,"innermost","25a"
"50",59.0402959711072,87.8207038557384,"innermost","25b"
"51",56.07526,86.7222,"innermost","26a"
"52",55.6747263704813,85.8717265203702,"innermost","26b"
"53",57.62373,85.02072,"innermost","27a"
"54",55.9071649994593,83.5040753386439,"innermost","27b"
"55",58.89178,86.97203,"innermost","28a"
"56",59.9579497624577,87.7217573166839,"innermost","28b"
"57",51.21086,86.68783,"innermost","29a"
"58",58.8588875530259,87.9225821407303,"innermost","29b"
"59",57.82562,87.07267,"innermost","30a"
"60",57.7265055875153,87.1568952384272,"innermost","30b"
"61",56.64296,88.17333,"innermost","31a"
"62",54.39362,88.48733,"innermost","31b"
"63",59.10792,88.35503,"innermost","32a"
"64",56.12439,88.47137,"innermost","32b"
"65",47.54279,83.18958,"innermost","33a"
"66",49.359,88.47266,"innermost","33b"
"67",56.4085,87.42221,"innermost","34a"
"68",59.55719,88.48764,"innermost","34b"
"69",59.67379,88.28757,"innermost","35a"
"70",56.24154,87.33858,"innermost","35b"
"71",53.69232,85.00592,"innermost","36a"
"72",57.34269,88.48979,"innermost","36b"
"73",59.00733,86.65431,"innermost","37a"
"74",59.99142,88.47185,"innermost","37b"
"75",58.40943,86.6564,"innermost","38a"
"76",59.99226,88.48936,"innermost","38b"
"77",58.59111,88.47156,"innermost","39a"
"78",57.60697,88.45407,"innermost","39b"
"79",55.07618,87.98987,"innermost","40a"
"80",59.92489,88.42199,"innermost","40b"
"81",48.34466,86.80495,"innermost","41a"
"82",56.11013,88.02386,"innermost","41b"
"83",46.51021,86.89039,"innermost","42a"
"84",58.55761,87.67135,"innermost","42b"
"85",57.89195,86.889,"innermost","43a"
"86",56.64187,88.45564,"innermost","43b"
"87",57.59345,87.08715,"innermost","44a"
"88",49.7768801828063,88.4872113447294,"innermost","44b"
"89",57.47561,86.62261,"innermost","45a"
"90",49.7611236804906,88.0548526607375,"innermost","45b"
"91",52.07747,86.22107,"innermost","46a"
"92",59.9922746257082,87.9394203400871,"innermost","46b"
"93",59.55924,87.42295,"innermost","47a"
"94",54.7085353428923,88.1722559206852,"innermost","47b"
"95",59.99221,88.07261,"innermost","48a"
"96",51.0593141026108,88.4396182256665,"innermost","48b"
"97",50.51109,87.10473,"innermost","49a"
"98",54.1602849348343,88.470616567645,"innermost","49b"
"99",52.1433,86.70693,"innermost","50a"
"100",54.0413201392994,88.3549489203238,"innermost","50b"
"101",52.49212,85.97246,"innermost","51a"
"102",50.57492,88.17185,"innermost","51b"
"103",55.95783,85.63814,"innermost","52a"
"104",52.27591,88.08954,"innermost","52b"
"105",56.14319,86.77352,"innermost","53a"
"106",52.77683,86.69047,"innermost","53b"
"107",48.60903,87.12264,"innermost","54a"
"108",54.19116,87.07151,"innermost","54b"
"109",56.00721,87.30418,"innermost","55a"
"110",56.42547,87.07247,"innermost","55b"
"111",57.12618,87.18994,"innermost","56a"
"112",50.49342,85.83708,"innermost","56b"
"113",57.8742,87.35452,"innermost","57a"
"114",53.67542,85.72234,"innermost","57b"
"115",56.64252,85.88951,"innermost","58a"
"116",49.84294,86.68979,"innermost","58b"
"117",58.29117,84.38812,"innermost","59a"
"118",50.81043,86.4874,"innermost","59b"
"119",50.95982,87.0568,"innermost","60a"
"120",58.35791,87.72167,"innermost","60b"
"121",51.90929,87.40634,"innermost","61a"
"122",58.41009,87.19046,"innermost","61b"
"123",56.16007,87.55707,"innermost","62a"
"124",59.26019,87.02392,"innermost","62b"
"125",57.91014,85.50716,"innermost","63a"
"126",57.0768,87.3239,"innermost","63b"
"127",58.59335,87.6404,"innermost","64a"
"128",50.94414,86.67113,"innermost","64b"
"129",58.85723,86.38757,"innermost","65a"
"130",51.22509,85.18867,"innermost","65b"
"131",49.74418,87.60445,"innermost","66a"
"132",49.4749,87.40514,"innermost","66b"
"133",48.11114,80.00786,"innermost","67a"
"134",58.34147,85.2218,"innermost","67b"
"135",56.85812,87.42184,"innermost","68a"
"136",57.52466,84.25494,"innermost","68b"
"137",54.17557,87.03929,"innermost","69a"
"138",54.54183,87.33883,"innermost","69b"
"139",57.12536,86.93905,"innermost","70a"
"140",55.309,87.32272,"innermost","70b"
"141",55.87663,86.87359,"innermost","71a"
"142",58.19337,87.50707,"innermost","71b"
"143",48.31116,86.65477,"innermost","72a"
"144",55.41059,86.95428,"innermost","72b"
"145",59.9255,86.65584,"innermost","73a"
"146",53.70774,86.9714,"innermost","73b"
"147",54.41007,85.02368,"innermost","74a"
"148",59.99207,86.6891,"innermost","74b"
"149",57.14071,86.45438,"innermost","75a"
"150",52.95956,86.85649,"innermost","75b"
"151",57.52505,86.43875,"innermost","76a"
"152",57.46021,86.69051,"innermost","76b"
"153",54.89283,86.52308,"innermost","77a"
"154",56.25809,87.4218,"innermost","77b"
"155",57.22393,83.2209,"innermost","78a"
"156",49.07522,86.60542,"innermost","78b"
"157",57.62418,85.50448,"innermost","79a"
"158",48.24242,83.4059,"innermost","79b"
"159",53.45851,86.45538,"innermost","80a"
"160",46.67628,87.4232,"innermost","80b"
"161",55.92515,86.12212,"innermost","81a"
"162",59.17533,86.8723,"innermost","81b"
"163",59.97595,86.93965,"innermost","82a"
"164",57.35928,86.73954,"innermost","82b"
"165",56.7102,86.13721,"innermost","83a"
"166",55.92641,87.17341,"innermost","83b"
"167",57.40762,85.40465,"innermost","84a"
"168",59.00729,86.38762,"innermost","84b"
"169",54.45851,86.53886,"innermost","85a"
"170",59.77394,86.40428,"innermost","85b"
"171",59.49283,86.43986,"innermost","86a"
"172",50.96114,86.38807,"innermost","86b"
"173",59.14325,86.70696,"innermost","87a"
"174",59.99263,86.58966,"innermost","87b"
"175",57.17429,85.12132,"innermost","88a"
"176",53.55986,86.42352,"innermost","88b"
"177",49.35843,86.42198,"innermost","89a"
"178",53.02665,87.09018,"innermost","89b"
"179",57.84274,85.68992,"innermost","90a"
"180",52.22724,86.8543,"innermost","90b"
"181",52.12609,83.30628,"innermost","91a"
"182",49.05984,82.03998,"innermost","92a"
"183",59.09162,85.50532,"innermost","92b"
"184",58.8261,85.95642,"innermost","93a"
"185",52.04226,85.43921,"innermost","93b"
"186",52.9102,85.37383,"innermost","94a"
"187",57.3407,86.02101,"innermost","94b"
"188",57.29341,87.0404,"innermost","95a"
"189",57.12473,84.97171,"innermost","95b"
"190",53.50892,85.95587,"innermost","96a"
"191",54.20902,84.72264,"innermost","96b"
"192",51.24137,85.95498,"innermost","97a"
"193",56.05999,85.70699,"innermost","97b"
"194",59.55861,86.0723,"innermost","98a"
"195",56.01044,85.44071,"innermost","98b"
"196",56.85925,85.92291,"innermost","99a"
"197",55.3608,85.88783,"innermost","99b"
"198",58.5934,86.07369,"innermost","100a"
"199",56.90841,84.28866,"innermost","100b"
"200",51.72653,84.90672,"innermost","101a"
"201",59.99,85.09032,"innermost","101b"
"202",46.5275,82.30756,"innermost","102a"
"203",50.04388,82.80742,"innermost","102b"
"204",55.6076,84.90454,"innermost","103a"
"205",56.69084,83.5378,"innermost","103b"
"206",51.94172,85.03863,"innermost","104a"
"207",53.64087,84.95452,"innermost","104b"
"208",58.02617,84.9731,"innermost","105a"
"209",54.04147,85.48844,"innermost","105b"
"210",57.12671,85.20703,"innermost","106a"
"211",59.02487,84.93854,"innermost","106b"
"212",56.22417,85.27109,"innermost","107a"
"213",52.74198,84.72221,"innermost","107b"
"214",57.49117,83.47143,"innermost","108a"
"215",55.60905,84.30595,"innermost","108b"
"216",58.20856,84.45549,"innermost","109a"
"217",59.35988,84.99017,"innermost","109b"
"218",52.4932,84.12342,"innermost","110a"
"219",57.20941,84.87304,"innermost","110b"
"220",59.99141,83.22163,"innermost","111a"
"221",56.42386,83.20743,"innermost","111b"
"222",53.19337,83.79031,"innermost","112a"
"223",56.09155,82.87178,"innermost","112b"
"224",47.70849,80.02193,"innermost","113a"
"225",48.67602,83.47285,"innermost","113b"
"226",57.42456,83.33819,"innermost","114a"
"227",55.14199,81.37209,"innermost","114b"
"228",58.57663,83.35689,"innermost","115a"
"229",54.4427,81.42293,"innermost","115b"
"230",57.62523,83.15553,"innermost","116a"
"231",58.90979,81.42328,"innermost","116b"
"232",59.79065,83.05425,"innermost","117a"
"233",54.55886,83.03901,"innermost","117b"
"234",54.12578,83.6894,"innermost","118a"
"235",54.35988,83.09009,"innermost","118b"
"236",59.99153,83.17178,"innermost","119a"
"237",54.27397,83.40417,"innermost","119b"
"238",52.02719,83.68737,"innermost","120a"
"239",56.3249,82.08843,"innermost","120b"
"240",57.45966,82.98986,"innermost","121a"
"241",52.30942,82.82296,"innermost","121b"
"242",47.77706,82.65713,"innermost","122a"
"243",54.81038,81.45722,"innermost","122b"
"244",56.75915,82.02275,"innermost","123a"
"245",57.15748,82.20437,"innermost","123b"
"246",55.70718,80.30731,"innermost","124a"
"247",55.37602,82.23957,"innermost","124b"
"248",54.65909,82.2892,"innermost","125a"
"249",59.92655,82.5734,"innermost","125b"
"250",54.25797,83.03818,"innermost","126a"
"251",58.52444,82.97147,"innermost","126b"
"252",56.3266,82.94013,"innermost","127a"
"253",57.74259,82.62286,"innermost","127b"
"254",58.57539,81.65559,"innermost","128a"
"255",57.87368,82.69059,"innermost","128b"
"256",54.79071,83.15422,"innermost","129a"
"257",49.54426,82.82108,"innermost","129b"
"258",58.80935,83.0229,"innermost","130a"
"259",57.94168,82.97191,"innermost","130b"
"260",53.00781,86.32145,"innermost","131a"
"261",55.6923,82.08919,"innermost","131b"
"262",54.70964,82.20651,"innermost","132a"
"263",59.99325,82.30683,"innermost","132b"
"264",50.54122,82.28801,"innermost","133a"
"265",57.97437,82.77125,"innermost","133b"
"266",59.40677,82.84036,"innermost","134a"
"267",55.24316,81.9734,"innermost","134b"
"268",49.5759,82.55604,"innermost","135a"
"269",57.42413,81.65427,"innermost","135b"
"270",59.99062,82.12089,"innermost","136a"
"271",59.89159,81.00513,"innermost","136b"
"272",58.04274,80.70625,"innermost","137a"
"273",57.69343,81.64031,"innermost","137b"
"274",53.69133,82.92152,"innermost","138a"
"275",48.4279,82.3547,"innermost","138b"
"276",51.81008,83.22356,"innermost","139a"
"277",52.09313,82.00668,"innermost","139b"
"278",53.29167,82.78848,"innermost","140a"
"279",59.97376,82.22405,"innermost","140b"
"280",52.5427,81.33947,"innermost","141a"
"281",47.24207,83.43889,"innermost","141b"
"282",58.5574,81.10428,"innermost","142a"
"283",58.9265,81.35666,"innermost","142b"
"284",55.2262,80.923,"innermost","143a"
"285",53.71033,80.65714,"innermost","143b"
"286",59.941,81.53786,"innermost","144a"
"287",57.65847,81.55539,"innermost","144b"
"288",58.32617,81.05635,"innermost","145a"
"289",57.62569,81.30593,"innermost","145b"
"290",55.84128,80.73811,"innermost","146a"
"291",56.02698,81.5238,"innermost","146b"
"292",59.19281,81.25635,"innermost","147a"
"293",57.47539,81.1056,"innermost","147b"
"294",54.19183,80.67194,"innermost","148a"
"295",56.39328,81.29012,"innermost","148b"
"296",53.69305,81.12315,"innermost","149a"
"297",54.69186,80.27207,"innermost","149b"
"298",50.1918,80.03858,"innermost","150a"
"299",51.72613,81.08954,"innermost","150b"
"300",56.15742,80.52424,"innermost","151a"
"301",57.89081,80.37104,"innermost","151b"
"302",50.27623,80.03966,"innermost","152a"
"303",57.60857,80.03872,"innermost","152b"
"304",50.59131,81.28806,"innermost","153a"
"305",56.12591,80.40609,"innermost","153b"
"306",58.09322,80.20673,"innermost","154a"
"307",58.32434,80.03785,"innermost","154b"
"308",53.67438,80.15449,"innermost","155a"
"309",51.82543,80.88888,"innermost","155b"
"310",57.22649,80.28997,"innermost","156a"
"311",55.30997,80.40681,"innermost","156b"
"312",50.97461,80.42139,"innermost","157a"
"313",55.82539,84.18895,"innermost","157b"
"314",56.39293,80.00641,"innermost","158a"
"315",57.2264,82.75666,"innermost","158b"
"316",57.30861,80.02215,"innermost","159a"
"317",58.40806,80.02161,"innermost","159b"
"318",57.64045,80.00727,"innermost","160a"
"319",58.25899,80.00581,"innermost","160b"
"320",59.95845,80.05538,"innermost","161a"
"321",54.74288,80.00639,"innermost","161b"
"322",56.39046,80.00727,"innermost","162a"
"323",52.44366,80.00712,"innermost","162b"
"324",54.99207,80.00551,"innermost","163a"
"325",57.55777,80.32134,"innermost","163b"
"326",56.17696,80.00715,"innermost","164a"
"327",55.87672,80.00692,"innermost","164b"
"328",56.95822,80.00507,"innermost","165a"
"329",50.76103,80.08782,"innermost","165b"
"330",51.57704,80.00712,"innermost","166a"
"331",55.60898,80.00578,"innermost","166b"
"332",59.34196,80.00549,"innermost","167a"
"333",54.57507,80.02191,"innermost","167b"
"334",47.69313,80.00651,"innermost","168a"
"335",54.4093,80.00609,"innermost","168b"
"336",49.22779,80.05453,"innermost","169a"
"337",56.87385,80.00738,"innermost","169b"
"338",53.55937,80.00617,"innermost","170a"
"339",51.57772,80.00783,"innermost","170b"
"340",51.09269,80.78953,"innermost","171a"
"341",54.77503,80.00515,"innermost","171b"
"342",48.46003,80.00681,"innermost","172a"
"343",51.26068,82.70417,"innermost","172b"
"344",52.40858,81.38874,"innermost","173a"
"345",53.85815,80.0216,"innermost","173b"
"346",54.32685,80.00682,"innermost","175a"
"347",57.45692,80.29044,"innermost","175b"
"348",52.99243,80.00592,"innermost","176a"
"349",59.99111,80.00464,"innermost","176b"
"350",52.40849,80.20527,"innermost","177a"
"351",51.30806,80.00487,"innermost","177b"
"352",56.37625,81.73977,"innermost","178a"
"353",52.24408,80.00753,"innermost","178b"
"354",56.42527,80.00543,"innermost","179b"
"355",54.1933,80.00681,"innermost","180a"
"356",53.42546,80.02229,"innermost","180b"
"357",53.45974,80.00651,"innermost","167c"
"358",48.5587,81.10549,"innermost","167d"
"359",56.07474,84.20505,"innermost","182a"
"360",57.94326,81.2401,"innermost","182b"
"361",59.80672,80.00689,"innermost","183a"
"362",58.87423,80.00772,"innermost","183b"
"363",57.89192,83.18886,"innermost","184a"
"364",59.99251,80.42268,"innermost","184b"
"365",58.19072,80.00753,"innermost","185a"
"366",53.46054,82.05408,"innermost","185b"
"367",57.79216,80.02233,"innermost","186a"
"368",56.64183,81.10538,"innermost","186b"
"369",57.75758,83.55457,"innermost","187a"
"370",55.06014,84.30705,"innermost","187b"
"371",54.94272,82.68958,"innermost","188a"
"372",58.60764,80.10446,"innermost","188b"
"373",46.9938,80.00716,"innermost","189a"
"374",58.97601,80.00614,"innermost","189b"
"375",51.35891,80.00573,"innermost","190a"
"376",55.44388,80.074,"innermost","190b"
"377",51.72634,81.98982,"innermost","171c"
"378",56.51025,80.00712,"innermost","171d"
"379",51.72503,80.00508,"innermost","192a"
"380",50.64153,87.3718,"innermost","192b"
"381",54.24335,80.00676,"innermost","193a"
"382",59.95906,80.00592,"innermost","193b"
"383",57.15811,80.02162,"innermost","194a"
"384",59.3576,80.3878,"innermost","194b"
"385",53.91047,82.39066,"innermost","195a"
"386",56.20843,80.00532,"innermost","195b"
"387",56.92579,80.27258,"innermost","196a"
"388",56.9262204659762,80.5230533757118,"innermost","196b"
"389",52.75829,80.00509,"innermost","197a"
"390",54.1578369499737,80.0045999089395,"innermost","197b"
"391",56.96008,81.94029,"innermost","198a"
"392",57.14181,80.00534,"innermost","198b"
"393",52.77509,80.10516,"innermost","199a"
"394",54.32675,80.00691,"innermost","199b"
"395",51.87662,80.00679,"innermost","200a"
"396",57.02382,80.89068,"innermost","200b"
"397",52.09342,81.57357,"innermost","201a"
"398",59.99102,80.02116,"innermost","201b"
"399",58.60874,80.00559,"innermost","202a"
"400",47.6423,80.0557,"innermost","202b"
"401",59.42357,80.75713,"innermost","203a"
"402",57.87645,81.75668,"innermost","203b"
"403",58.77577,80.37272,"innermost","204a"
"404",55.80737,80.04088,"innermost","204b"
"405",58.27459,82.67148,"innermost","205a"
"406",56.00798,80.00482,"innermost","205b"
"407",56.21019,82.54041,"innermost","206a"
"408",57.85872,80.52222,"innermost","206b"
"409",57.62563,80.03915,"innermost","207a"
"410",54.61036,80.00716,"innermost","207b"
"411",58.19048,82.05739,"innermost","208a"
"412",48.14419,82.73768,"innermost","208b"
"413",59.50924,81.50617,"innermost","209a"
"414",53.85965,81.90655,"innermost","209b"
"415",59.9914,85.95508,"innermost","210a"
"416",58.40702,81.89057,"innermost","210b"
"417",56.62586,84.73943,"innermost","211a"
"418",58.30974,80.77331,"innermost","211b"
"419",58.34144,81.05495,"innermost","212a"
"420",51.294,80.10746,"innermost","212b"
"421",55.89311,80.62323,"innermost","213a"
"422",58.82461,80.79147,"innermost","213b"
"423",53.65802,80.27159,"innermost","214a"
"424",54.59186,80.05535,"innermost","214b"
"425",59.99013,81.87372,"innermost","215a"
"426",53.49282,82.00635,"innermost","215b"
"427",58.04221,81.8225,"innermost","216a"
"428",56.22415,83.72105,"innermost","216b"
"429",58.89071,82.90431,"innermost","217a"
"430",51.27594,80.00602,"innermost","217b"
"431",57.69209,82.6557,"innermost","218a"
"432",53.29315,83.40667,"innermost","218b"
"433",49.99432,80.9711,"innermost","219a"
"434",55.1752,85.83891,"innermost","219b"
"435",56.04284,81.00641,"innermost","220a"
"436",53.99257,80.05606,"innermost","220b"
"437",52.19335,81.14018,"innermost","221a"
"438",57.02451,81.72137,"innermost","221b"
"439",48.55872,80.08881,"innermost","222a"
"440",52.9417,80.03852,"innermost","222b"
"441",57.17369,80.14048,"innermost","223a"
"442",57.65924,82.02282,"innermost","223b"
"443",57.50928,81.07282,"innermost","224a"
"444",53.74102,80.67119,"innermost","224b"
"445",50.77481,80.13824,"innermost","225a"
"446",58.04185,80.00539,"innermost","225b"
"447",56.3266,81.52345,"innermost","226a"
"448",57.65932,81.28952,"innermost","226b"
"449",58.32527,86.20569,"innermost","227a"
"450",57.6576,87.02129,"innermost","227b"
"451",56.15728,80.70748,"innermost","228a"
"452",51.00867,82.25546,"innermost","228b"
"453",48.29249,80.60588,"innermost","229a"
"454",47.12713,83.4573,"innermost","229b"
"455",55.45723,81.44074,"innermost","226c"
"456",54.47717,82.15736,"innermost","226d"
"457",56.97408,86.23771,"innermost","231a"
"458",53.92539,83.97222,"innermost","231b"
"459",52.97582,80.55595,"innermost","232a"
"460",57.82647,81.32332,"innermost","232b"
"461",53.21051,80.30732,"innermost","233a"
"462",51.71045,88.48745,"innermost","233b"
"463",56.44203,80.63893,"innermost","234a"
"464",50.99249,81.08929,"innermost","234b"
"465",51.47685,84.22372,"innermost","235a"
"466",59.95671,80.79029,"innermost","235b"
"467",54.74204,82.77221,"innermost","236a"
"468",59.10735,84.75431,"innermost","236b"
"469",53.24397,80.57418,"innermost","237a"
"470",48.87588,80.78929,"innermost","237b"
"471",48.64252,86.23937,"innermost","238a"
"472",52.3269,80.00708,"innermost","238b"
"473",53.55756,81.55439,"innermost","239a"
"474",56.02447,81.97131,"innermost","239b"
"475",52.77592,84.35619,"innermost","141c"
"476",54.09172,81.77191,"innermost","141d"
"477",57.21019,80.00702,"innermost","241a"
"478",57.94279,80.03968,"innermost","241b"
"479",54.35796,83.02154,"innermost","242a"
"480",54.01051,83.35732,"innermost","242b"
"481",59.7929,82.48982,"innermost","243a"
"482",57.77478,80.08836,"innermost","243b"
"483",58.92477,80.03829,"innermost","244a"
"484",59.79323,80.20671,"innermost","244b"
"485",54.04282,80.17291,"innermost","245a"
"486",51.19416,83.78771,"innermost","245b"
"487",54.99151,80.00505,"innermost","246a"
"488",57.85818,86.97182,"innermost","246b"
"489",55.56002,82.62358,"innermost","247a"
"490",56.37675,80.00691,"innermost","247b"
"491",59.109,83.78937,"innermost","248a"
"492",58.44102,81.80459,"innermost","248b"
"493",52.4276,86.13787,"innermost","249a"
"494",59.55992,81.54019,"innermost","249b"
"495",58.37544,82.07235,"innermost","250a"
"496",56.64104,84.438,"innermost","250b"
"497",52.20866,80.38874,"innermost","251a"
"498",55.62529,80.13879,"innermost","251b"
"499",55.27391,80.60742,"innermost","252a"
"500",53.65931,85.17291,"innermost","252b"
"501",58.37601,80.30617,"innermost","253a"
"502",56.20989,83.0402,"innermost","253b"
"503",51.04144,83.43832,"innermost","254a"
"504",52.17521,80.68875,"innermost","254b"
"505",57.7269,81.22373,"innermost","255a"
"506",52.50983,85.64004,"innermost","255b"
"507",50.29173,80.55513,"innermost","256a"
"508",59.5409,80.79108,"innermost","256b"
"509",59.99313,86.57354,"innermost","257a"
"510",55.8256,80.12241,"innermost","257b"
"511",55.65849,80.8553,"innermost","258a"
"512",54.14315,86.97351,"innermost","258b"
"513",57.85989,82.14013,"innermost","259a"
"514",57.85778,80.08795,"innermost","259b"
"515",53.59173,80.0052,"innermost","260a"
"516",57.6252,80.00537,"innermost","260b"
"517",55.15963,81.53976,"innermost","261a"
"518",58.72457,85.05488,"innermost","261b"
"519",56.39095,83.47123,"innermost","262a"
"520",58.59157,87.20525,"innermost","262b"
"521",57.87585,82.08939,"innermost","263a"
"522",57.57586,80.12265,"innermost","263b"
"523",53.87447,82.48797,"innermost","264a"
"524",53.26068,80.00745,"innermost","264b"
"525",53.87631,80.00644,"innermost","265a"
"526",58.725,86.48868,"innermost","265b"
"527",51.52454,84.02136,"innermost","266a"
"528",57.89269,84.23971,"innermost","266b"
"529",58.2587914077418,82.4391415200648,"innermost","267a"
"530",52.5259697397052,80.0728700602987,"innermost","267b"
"531",54.9575813166304,80.1378342986765,"innermost","268a"
"532",52.6101893807311,80.003776915646,"innermost","268b"
"533",52.526773446149,81.387093659967,"innermost","269a"
"534",57.9920788123223,82.4391504365956,"innermost","269b"
"535",52.5091905917268,80.6227143114759,"innermost","270a"
"536",52.5936278562958,82.4872992080763,"innermost","270b"
"537",52.5746257068354,80.171547694406,"innermost","271a"
"538",52.6246450995725,80.0048827175464,"innermost","271b"
"539",52.5239421782373,80.0541747132638,"innermost","272a"
"540",59.9255088742542,80.0224672390654,"innermost","272b"
"541",52.5927562710466,80.0229661386584,"innermost","273a"
"542",52.5103656773166,80.0372159197692,"innermost","273b"
"543",52.5245919410831,80.1382086694862,"innermost","274a"
"544",59.1246559949849,80.1383188038506,"innermost","274b"
"545",52.576662697475,80.7869802029167,"innermost","275a"
"546",55.0244116838863,80.7880065500021,"innermost","275b"
"547",54.9755749699235,80.0724837577453,"innermost","276a"
"548",52.5088448842851,80.0224097747063,"innermost","276b"
"549",58.7014564369407,80.6082876032369,"innermost","277a"
"550",57.3720473668637,81.028955213828,"innermost","277b"
"551",59.0447730259861,81.1116831691272,"innermost","278a"
"552",58.8383573981367,80.6585851973022,"innermost","278b"
"553",52.8328791887693,80.0196433346149,"innermost","279a"
"554",53.303287826496,80.0034284503587,"innermost","279b"
"555",52.594799028128,82.4049877678352,"innermost","280a"
"556",59.2504813174458,80.31738620623,"innermost","280b"
"557",52.6064093617002,82.3999550615639,"innermost","281a"
"558",52.6308384577722,82.4210107144723,"innermost","281b"
"559",52.5842392236012,80.0310081192376,"innermost","282a"
"560",52.5852696481531,81.0287940554905,"innermost","282b"
"561",56.4794734888067,81.6564221933615,"innermost","283a"
"562",52.5554363268702,80.0722528378858,"innermost","283b"
"563",57.2835007240678,80.1903358224776,"innermost","284a"
"564",52.6002958856746,82.4105053316131,"innermost","284b"
"565",52.7010131064232,80.9078781791455,"innermost","285a"
"566",52.6170540050483,80.2471911676547,"innermost","285b"
"567",52.5958760620714,80.2193442529996,"innermost","286a"
"568",52.6100863672811,82.2702710007767,"innermost","286b"
"569",53.2204495312372,80.1305719388659,"innermost","287a"
"570",52.6122143354262,82.4157164823336,"innermost","287b"
"571",57.903265654384,82.4202020898429,"innermost","288a"
"572",53.4922190160084,82.3557657504842,"innermost","288b"
"573",56.6763596700563,82.3632686408689,"innermost","289a"
"574",52.628037896826,82.3482368977035,"innermost","289b"
"575",52.5776737464254,82.4078608694711,"innermost","290a"
"576",52.5960621506108,80.0461924334508,"innermost","290b"
"577",54.8613167489053,80.0448197308227,"innermost","291a"
"578",52.5772358731215,82.3674489366875,"innermost","291b"
"579",52.6250283177865,80.9218585739011,"innermost","247c"
"580",52.5847442401446,82.3749494975624,"innermost","247d"
"581",57.5066868439007,82.363655861082,"innermost","293a"
"582",56.4837910244304,80.2339591636282,"innermost","293b"
"583",54.7790352254346,80.6491718704665,"innermost","294a"
"584",52.6900913022135,80.0901951692452,"innermost","294b"
"585",52.7186571501613,82.4421888505728,"innermost","295a"
"586",52.6078442301905,82.4347390834005,"innermost","295b"
"587",53.7750441279185,80.3985235140874,"innermost","252c"
"588",52.6174238595421,82.4376426188557,"innermost","252d"
"589",55.5807967426798,81.1576289456438,"innermost","297a"
"590",54.6609797346966,81.0310978565662,"innermost","297b"
"591",57.3205883793656,81.3574961407505,"innermost","298a"
"592",56.4240816911009,80.0542371659521,"innermost","298b"
"593",55.9153194538753,82.4855744192322,"innermost","299a"
"594",54.6985274635272,82.4354085615469,"innermost","299b"
"595",54.3355398473926,82.1324110582709,"innermost","300a"
"596",55.7096745003223,82.4266665339885,"innermost","300b"
"597",54.4032055834544,82.4534232188072,"innermost","267c"
"598",52.8081854306864,82.1283669769682,"innermost","267d"
"599",53.5162607528454,80.0630624990777,"innermost","302a"
"600",53.2699194726518,82.0634210697434,"innermost","302b"
"601",52.8382363666648,82.4117149401316,"innermost","303a"
"602",52.5343817825996,82.434614012427,"innermost","303b"
"603",52.5277328955735,80.1612005172802,"innermost","304a"
"604",52.6552345129424,80.0520365718958,"innermost","304b"
"605",55.8294298399792,82.4596947521098,"innermost","305a"
"606",57.3729127723789,80.0797766660423,"innermost","305b"
"607",53.8525755994272,80.649359806403,"innermost","271c"
"608",53.2511608890803,82.4780403110536,"innermost","271d"
"609",56.9717611310702,82.3454094732205,"innermost","307a"
