"","Temperature","C99601a","C99601b","C86001a","c86001b","c81401a","c81401b","L11201a","L11201b","L22201a","L22201b","L19801a","L19801b","L11901a","L11901b","C74401a","C74401b","C76501a","C76501b","C61601a","C61601b","C15701a","C15701b","C67201a","C67201b","M7201a","M7201b","M77501a","M77501b","M77801a","M77801b","M52407a","M52407b","M87401a","M87401b","M88301a","M88301b","M11608a","M11608b","M41708a","M41708b","M9702a","M9702b","M10302a","M10302b","M10002a","M10002b","M42309a","M42309b","C16a","C16b","C21a","C21b","C17a","C17b","C15a","C15b","C31a","C31b","C39a","C39b","C34a","C34b","C40a","C40b","C29a","C29b","C03a","C03b","C06a","C06b","C04a","C04b"
"248",69.7,7.63599887430317,7.9930959224869,9.64934143641067,9.49328287385924,7.57275738373453,8.20997958496234,8.341910953524,8.50460130202275,8.70412497762035,9.29756305573646,7.68563623734097,7.97477831024255,7.77713717809889,8.94040523345796,6.9059650617804,6.84695697295152,7.16026387679902,7.41000102156715,9.04508754216474,8.86568609249886,6.2548255699281,7.50053471246407,7.12815292220943,7.24874063039284,7.91333780554771,7.98562474809261,7.7021476846745,7.19803184074539,10.3176985420689,10.9569651757818,11.3398151567904,10.9677113060178,7.83101491952315,8.67317074932146,10.3680428987859,10.4273700659731,9.27959498354126,9.80936897483747,8.43241740988867,10.3175485563784,7.1514552952444,5.9686413756586,10.1547206075929,9.70866014967415,6.27693436137576,7.06415990494589,10.1924441275625,8.96628768280334,8.84869523563107,8.5496619052184,9.58790953297402,9.89563846332547,6.12685926475739,6.74495445885792,7.36642438961689,9.65838490998599,7.95235803360006,8.26007731429301,5.45634686144523,5.63958010873045,6.72153801238367,6.58188561228595,8.02529025107129,8.14576880051518,7.43998864599394,7.80978101072401,7.40366381414523,6.77072983067259,6.8747369981526,7.06298836815827,6.93204455030562,7.24288513551647
"249",69.8,7.64182561259134,8.00003534779924,9.63796801239823,9.47845410379818,7.57815027629447,8.21385810651789,8.35611455372275,8.54398665972528,8.70115541679581,9.3017390635862,7.72178605590619,8.0111769480584,7.75968224158661,8.92645599473263,6.92505029512778,6.86023928308516,7.14481833194115,7.39370657318109,9.02724156324084,8.8570544308294,6.26782928887811,7.4978791105556,7.15013549021534,7.25617956181201,7.88055331518096,7.95667645070376,7.67150739281774,7.18873809031481,10.2884905282307,10.9377725318147,11.3213320393732,10.9304570828263,7.83642471706615,8.66127409293551,10.3033585380717,10.3798913589324,9.37341862097344,9.92373702576514,8.40572090917921,10.3067888754514,7.1487067002664,5.95519307996531,10.1303095484803,9.69969636075989,6.27296191904983,7.06260054260245,10.1937923824797,8.94029511638056,8.85065474198309,8.35581920558625,9.61231470621568,9.91872611837888,6.14200361414219,6.75074683059934,7.37877533875811,9.64386159404577,7.91884567971007,8.22892161996052,5.45051057990158,5.64004750681411,6.72572430635686,6.48613237396556,8.02711875219874,8.14398349801128,7.45884974942106,7.83620883281653,7.40642715790121,6.79423216927017,6.90249414207319,7.08908480768734,6.91889770624332,7.22178282998335
"250",69.9,7.64687708900173,8.00886156390656,9.62572169812664,9.46432295071481,7.5834722149585,8.21935383413412,8.3705214437546,8.57948140392641,8.69623104050883,9.30213061044047,7.75373861799615,8.04370964344071,7.73922438147929,8.91220063354018,6.94165734896104,6.87058893917572,7.1295787180628,7.37750987307825,9.0070543531652,8.85236866555034,6.27605537343264,7.49643507686014,7.17030506537818,7.26984742817687,7.8427584364813,7.92147415612702,7.63876404425415,7.18033704116534,10.2592227286521,10.9125949385428,11.2922342299004,10.8903854576298,7.83881509687759,8.64098679362989,10.2279073237999,10.3218125000772,9.45583211699539,10.0286286622957,8.37430584906425,10.3020804755854,7.14675430293049,5.93613551013603,10.095546430455,9.6879809848882,6.2660834157232,7.05554465225224,10.1790809915368,8.92074860629772,8.8545388796456,8.1231320213266,9.63360344482926,9.93696024238652,6.15566807266252,6.75737972007242,7.38993505112813,9.62883024024789,7.88330241811834,8.19347408781059,5.44541441699818,5.64003005411168,6.72837652262661,6.4764081766809,8.03071149865309,8.14345719142561,7.47989878170613,7.86330891635035,7.41047728066047,6.81758319419633,6.93126246951886,7.11539028509833,6.90543722774102,7.199410742154
"251",70,7.65130515521082,8.01886359836951,9.6126633957456,9.45193868226034,7.58834795860645,8.22680018140722,8.38495248150139,8.60915413251762,8.69120089073379,9.29907728963656,7.7820488982229,8.07205339118459,7.71512230919954,8.89608626207389,6.95635433993789,6.87682080263121,7.11453733573286,7.36106146772727,8.98886726165678,8.85115828225679,6.27973678089885,7.49293323738912,7.18755757862468,7.29337986199432,7.80762855816825,7.88471054657623,7.60855651118515,7.16424640324638,10.2215593216602,10.8883525441428,11.2379479260085,10.8526124883392,7.8214007980288,8.62123542156793,10.1567565831504,10.2651736753461,9.52768011047712,10.1230950705666,8.3357737160363,10.2950919780979,7.15035343350251,5.91994397671506,10.0604484303997,9.67500893245591,6.24884882580594,7.03897515431745,10.1476739618906,8.89672803143176,8.85970625467185,7.92754899625457,9.6515067032873,9.95177383497703,6.16651009285814,6.76447631601803,7.40058271976142,9.6132642189809,7.84581124771608,8.15282712016762,5.44075331608473,5.63703807638318,6.72948748520358,6.58046569148087,8.03592025686415,8.14393832527993,7.50185121025651,7.88925917411707,7.41681751183725,6.83676732846856,6.96031944996778,7.14118033482131,6.89151650911602,7.17535816990554
"252",70.1,7.65545406066388,8.0293389822528,9.59871384041304,9.43919008203928,7.59261788577791,8.2364627536867,8.39843047982605,8.6311156498219,8.68598806940609,9.29291783322925,7.80724741681035,8.09505884117488,7.68778123710741,8.87662720603935,6.96872174009199,6.87781722815165,7.09940224064523,7.34404108870999,8.97112958765232,8.84884218102841,6.2720910775516,7.48333910470216,7.20092449170441,7.32361940854265,7.77834224344816,7.84744820553352,7.57695899356195,7.13310097664533,10.1741553396483,10.8665020394899,11.164454029398,10.8191406447813,7.78057656046276,8.60387257449405,10.0949850659337,10.2141028443602,9.58970329077767,10.2056911352707,8.28904071043187,10.2761014522815,7.15714056737996,5.91059322069763,10.0255932511756,9.65907871129835,6.2187838727405,7.01286166333573,10.0973606823928,8.8625116897219,8.8655023756816,7.81091286568485,9.66576922900531,9.96341711996243,6.17402653491454,6.77146797421851,7.40836998260651,9.59778045525854,7.80600489824958,8.10471258182312,5.43649215158239,5.62881778598039,6.72902889136145,6.75444829316118,8.04259684838784,8.14396058679085,7.52349564118164,7.9117382404063,7.42519942234028,6.84799345473784,6.98781781495391,7.16435704077072,6.87676587325278,7.14948445699258
"253",70.2,7.65979347031114,8.03975022559277,9.58266530395306,9.42258164172907,7.59620238487329,8.24792872525945,8.40968796824651,8.64468945608164,8.67975266727777,9.28396828098559,7.82898064503397,8.1112767613541,7.6578961453984,8.85381376935668,6.97751872506497,6.87362723519766,7.08380063969192,7.3266320658907,8.94459743541749,8.83543058055157,6.2372902554792,7.46263479850487,7.20961111070219,7.34857772482498,7.75230158713043,7.80606059520266,7.52900253604762,7.08111863696889,10.1247054397708,10.841418893843,11.1042233190188,10.7879229397799,7.72960144255637,8.58157523421537,10.0347593076479,10.1626005489316,9.64249995453699,10.2743259004564,8.2347242185466,10.2336199490864,7.1555905595592,5.90630830183897,9.97939232598515,9.63438763955555,6.179719094561,6.98224501619355,10.023926315236,8.81893622579878,8.87112804599594,7.78105818530794,9.6765040713663,9.97184024852431,6.17809408435637,6.77766400644058,7.40988181407097,9.58312688239111,7.76338954740344,8.04643966573252,5.43271126163513,5.61537989108603,6.72632771411621,6.91180714659641,8.05052018891551,8.14164608189521,7.54401506644844,7.92816016802964,7.43385143192712,6.85020550892301,7.011250510966,7.18227211002771,6.86076737813956,7.12184887887578
"254",70.3,7.66478012060883,8.04970615091892,9.56276565079662,9.39872162989681,7.59900934843565,8.2603946477822,8.41748517472927,8.65054238228701,8.67168273382782,9.27252410671991,7.84587261444434,8.11933625027483,7.6259742954336,8.82906264392399,6.98148475649632,6.86528253888111,7.0673961411861,7.3094419159771,8.90114503184076,8.80280342861418,6.16317608061194,7.4272305897851,7.21276170102498,7.35786345122498,7.7260166826684,7.75680885931954,7.45180223923962,7.00469649288378,10.0794893156514,10.8080256462342,11.0842739176083,10.7566642834765,7.68115963146101,8.54729312346189,9.96836956186651,10.1045010500386,9.68707294679027,10.3275678657558,8.17332690144395,10.1587467049129,7.13583030273699,5.90475075076257,9.91192419581832,9.59490029573207,6.13515694925951,6.95056086407787,9.92544091238776,8.76726180008919,8.87569417604912,7.84429253608377,9.6842033038643,9.97708678818782,6.17859829431636,6.78237891937083,7.40181505890394,9.56993158878075,7.71741551939788,7.97553442118257,5.42942829151914,5.59799719472807,6.71998717112981,6.96648367906395,8.05937500862157,8.13525180231131,7.56272481896844,7.93600327597908,7.44091018330199,6.84417356378994,7.02813313233328,7.19237130283092,6.84297554855364,7.0925066215436
"255",70.4,7.66993926731334,8.05882065238018,9.5372592319905,9.36707268797867,7.60069662173508,8.27305238453198,8.42112171232881,8.64941100160699,8.66162291501375,9.25888004038032,7.85649036757937,8.11937339679743,7.59004604130168,8.80384879131119,6.98008376046651,6.85384554383125,7.05034908204948,7.29309140300271,8.84370319674079,8.75819730004548,6.0660491138689,7.38358474134248,7.20904158703416,7.35582685864287,7.69259192242598,7.69727125200168,7.35123340539616,6.91400428997204,10.031370858013,10.7680473405798,11.0836723047251,10.7232091351391,7.63690381671123,8.49990818540876,9.89461638856037,10.0368797717483,9.72720214623875,10.3687161211054,8.10383179173025,10.0606269232037,7.10301204811677,5.90232927123906,9.82968261160827,9.53481650675623,6.08382484669312,6.90855602635797,9.8156588332355,8.70879114463706,8.87831032632999,7.98830530243344,9.68937634332035,9.98030608139099,6.17565484436799,6.78534203812379,7.38293698077838,9.55772605104514,7.66678273742457,7.89284811333848,5.42508762375379,5.57795616809502,6.70857206244961,6.88434267489131,8.06883979531732,8.12537332905922,7.57894032867707,7.93524874842665,7.44500012753178,6.83070101821971,7.03744367196811,7.19423770176514,6.82159294815356,7.06071426866426
"256",70.5,7.67333672430442,8.06669488351183,9.5045200740498,9.330149797156,7.60069257435684,8.28512176354192,8.42038298218601,8.64203852356422,8.65005804653643,9.24334309930316,7.85941862108692,8.11287940947636,7.54639174633386,8.77963117845805,6.97423675009374,6.84037742525842,7.03317901569501,7.27816984021188,8.77969790758693,8.71499329311635,5.9734294367359,7.34203363750319,7.19693460507234,7.35255663742728,7.64394639003615,7.62563872766021,7.24062290405354,6.82436926762866,9.96805387727476,10.7258249037293,11.0626395279817,10.6853867293458,7.59386650118983,8.44080148829286,9.81495544126061,9.95813296422339,9.7676353629239,10.402941928553,8.02469201098598,9.95563524176686,7.0682178766758,5.89498844143366,9.74556696933096,9.44871480331518,6.02267249978904,6.84237145224704,9.71422294264632,8.64477560446421,8.87811446980283,8.15530634778835,9.6925253148828,9.98337039412992,6.16965615113639,6.78691752752556,7.35382763686665,9.5454535898535,7.60965417083272,7.80183247726779,5.41648988905902,5.5564201291131,6.69064301959564,6.70566127903473,8.07858326352925,8.11458278099682,7.5922183047826,7.9290781784516,7.44623217893443,6.81059044979727,7.0402228644607,7.18955906712053,6.79411195319493,7.02430289891534
"257",70.6,7.6729109153456,8.07236865357731,9.46480900421091,9.29061723235525,7.59841707201853,8.29635403196777,8.41507174281997,8.62970789445883,8.63749954731413,9.22679086927233,7.85489722876776,8.10139376753494,7.49125495059317,8.75698990472834,6.96503935467491,6.82589125262251,7.0164134913338,7.26403881951065,8.71374557233028,8.67652400495137,5.89918572203425,7.3042627091205,7.1753383462091,7.34667494339986,7.5783815797665,7.5424768612516,7.12609619409817,6.73668072959877,9.88783176375032,10.6799972928368,11.0055140752073,10.6386641907203,7.54427523543199,8.37321575752667,9.73057447011959,9.86695634176442,9.80745441757235,10.4328013529185,7.93737320452539,9.8551311214538,7.03576846818111,5.88001303118898,9.66301652030968,9.3401943702589,5.95287358020044,6.75416873361,9.62904650107886,8.57436995060541,8.87485731105119,8.28069094670328,9.69367761311269,9.98816447616662,6.16101105034631,6.78752322312076,7.31512833911107,9.53205191764019,7.54418113643711,7.7060085356573,5.40035848270974,5.5323306664339,6.66440777692354,6.47645743035337,8.08689762125784,8.10551443971876,7.60432995354845,7.92088200337145,7.44499937392163,6.7846206808986,7.03766701499676,7.18011215206979,6.75801680348381,6.98095606393449
"258",70.7,7.66660092096712,8.07411187090012,9.41981241332986,9.25111319042298,7.59328559716998,8.30697630766355,8.40501494337109,8.61463214841151,8.62444473428653,9.21090084962395,7.84614869338746,8.08645657954801,7.42106850873434,8.7351873640476,6.95358709420164,6.81133742316081,7.00047954232034,7.24846213896528,8.64705829055242,8.6338423696165,5.84087845604002,7.26156048625537,7.14364073633528,7.32300269137396,7.50176713426983,7.45117956078986,7.00517259381134,6.63467665073251,9.80163242047387,10.6223811867401,10.9254038992686,10.5756819962743,7.47470081913128,8.30261575439035,9.6423324856021,9.7623944643703,9.83895537288392,10.4577015038955,7.8469394881636,9.76447010006435,7.00191659921861,5.85626936877895,9.57420105274448,9.22353825664647,5.88054561086635,6.66496260633663,9.55434371418707,8.49429140784521,8.86888046490093,8.29985437374568,9.692102554817,9.99605256870813,6.1501229414227,6.78757418207287,7.26749403910088,9.51651741784083,7.46852806619586,7.60881213344211,5.37343478466,5.50270181528155,6.62745799878867,6.24272832237318,8.08929046178164,8.10066773966575,7.61823712539809,7.91402216874198,7.44169474890504,6.75354371298664,7.03097272874772,7.16766716157855,6.71089907868513,6.92835818559349
"259",70.8,7.65258402977874,8.07013867200648,9.37123832684609,9.21175653276914,7.58450342167524,8.31722707219878,8.39114575821819,8.59911634953842,8.61037922570768,9.19741034376042,7.8367079184519,8.06963666095284,7.33740744346206,8.71337764891815,6.94059476461637,6.79766196492573,6.98295331183607,7.2290963860736,8.57957854909035,8.57806399895393,5.79370529637468,7.20531916463539,7.10139210225344,7.26905488934728,7.41906069404111,7.35427840319597,6.87646217835466,6.50534802584264,9.71956793309092,10.546387986323,10.8350811167443,10.4909862684258,7.37484365220498,8.23226301147305,9.55087091312883,9.64459492821253,9.85562057280718,10.4771279806094,7.75728545839181,9.68680018862121,6.96321360265854,5.82354624695996,9.47230419358506,9.11181127668364,5.81090563680233,6.59191625445161,9.48400739474469,8.40220656955655,8.86054829388127,8.17314396524036,9.68700157470615,9.9961471974514,6.13681706920688,6.78661231897558,7.21216335307373,9.49884483213921,7.38122514218534,7.51084690237024,5.33368256353651,5.46449282484247,6.57732336778352,6.04586464466657,8.08093335287603,8.09723114435612,7.63675119826326,7.90801709050449,7.43608442889549,6.71811019599504,7.02139877365597,7.15351064634009,6.65234310502416,6.86498897134003
"260",70.9,7.62962859252536,8.05853946512831,9.31948558338112,9.16808270499389,7.5709771835969,8.32631310785372,8.37593842884167,8.58453372208673,8.59311706996506,9.18667297067227,7.82912768472437,8.05254277603839,7.24746897338794,8.69025487318971,6.92554365011776,6.78510937057284,6.95822393922087,7.20304424424687,8.50467619877906,8.50534832543778,5.7442999658679,7.13133531523522,7.04895080311693,7.19390840530074,7.32706483956229,7.2480551223149,6.74826065810706,6.36138146301248,9.64230759997551,10.4575924987515,10.7350899239666,10.3917738158198,7.25517046181118,8.15114025727809,9.45562570969566,9.52020765326684,9.86062093331516,10.4921924398206,7.66389771488617,9.61398494394809,6.92088040384648,5.78662525561861,9.36063221014786,9.00699724102129,5.7421547359567,6.52269763077266,9.41461185995699,8.30219697801758,8.84986704779823,7.9604760521571,9.67694781669332,9.96515155738445,6.11983628796789,6.78206898103042,7.15116553916512,9.47986412487724,7.28120790789569,7.40929271927986,5.28104763703389,5.41616418926319,6.51229465047808,5.91687504186818,8.05749069755989,8.08545391751118,7.65642591087358,7.89469738382888,7.42478805248462,6.67913952883876,7.01034191321775,7.13812204644442,6.58369265181441,6.79159199524418
"261",71,7.59659306789336,8.03697314757979,9.26256927781794,9.11514131766803,7.5515907659868,8.33119720563378,8.3619813631544,8.56806201615804,8.5703157163904,9.17357854966815,7.82131220159525,8.036786582535,7.15873102018693,8.66273987970984,6.90766567015966,6.77161595149941,6.92051485839697,7.16558864835009,8.41360234627178,8.4140761380865,5.67654351083539,7.03733825833042,6.98700356668404,7.11446183939289,7.2197553612925,7.12677136467236,6.63204597127371,6.22457550567332,9.56681814976711,10.3659689536884,10.6216129334845,10.2897225624566,7.13341114150283,8.04343765061093,9.3556377470295,9.39804930936503,9.86073773615575,10.5044997548589,7.55929166842614,9.53390679144823,6.87776725862618,5.7520703380125,9.24607028472625,8.90677269113571,5.6699742974442,6.43472001688665,9.34357409193387,8.20038557027674,8.83599889307888,7.74659954434039,9.65791303746967,9.87925664826166,6.09780456035865,6.771062936118,7.0865860452619,9.46040931807376,7.16743457988388,7.30112482093022,5.21565695564972,5.35933170786804,6.43413913677885,5.88534708770474,8.01727793732748,8.05511821994567,7.66570746647536,7.86497843133602,7.40344021471747,6.63764359736953,6.99921747496276,7.12190419580465,6.50635115877985,6.70931097623215
"262",71.1,7.5523234451137,8.00300460381007,9.19825157339915,9.04950848915777,7.52520121804594,8.32854730020079,8.35043861271171,8.54569875077221,8.53992733362859,9.15166845791094,7.80979169218583,8.02294344135913,7.07565219663034,8.62732625525376,6.88594590062862,6.75464400544531,6.86575332342695,7.11163938962092,8.30838917239287,8.31064445686325,5.58714808552957,6.92846711202898,6.91697482597713,7.03762595461827,7.09707559652984,6.99378478584295,6.52669666128948,6.10312380205009,9.485754848046,10.27640782608,10.497081990889,10.1883884795506,7.01488894217286,7.91021012086774,9.25154286787352,9.28020509595343,9.86143777494796,10.5122000531093,7.44135302375682,9.44161525524135,6.83333878012304,5.72448727068361,9.12962153069211,8.80409076328327,5.59167193362753,6.32326626959362,9.26456999488323,8.09486727289884,8.81798445501774,7.61046174525247,9.62519582212572,9.72926645373979,6.06931554427309,6.75070786054396,7.0201077740285,9.43825071695442,7.03997924882029,7.18428855733352,5.13787391259132,5.29600955582417,6.34561620595798,5.9688173056854,7.95949802022203,7.99916909541721,7.65250237128922,7.81146152767192,7.36774451266671,6.59466771954833,6.98861541329425,7.10463702078311,6.42150800367237,6.61932690922419
"263",71.2,7.49558180989401,7.9541987182683,9.12429578836308,8.97506008962245,7.49056821350684,8.31503136530522,8.33630331381842,8.51344138065039,8.50116986673247,9.11448407256353,7.79109617458911,8.00791806671037,6.99452610584328,8.58050758659675,6.85712669667346,6.7316558301504,6.79458885729725,7.03610625929703,8.2030974024343,8.21049102810789,5.48698220615324,6.81808419193668,6.84109628641379,6.95918734937775,6.96551978641002,6.86249060111455,6.41719426718445,5.99026475165965,9.38702793624559,10.1881707443231,10.3708202277159,10.0823284617405,6.89136304222402,7.77122356381958,9.14573613974096,9.16140970871978,9.86672460687024,10.5096018678012,7.31390587959075,9.34007418680833,6.78332743045603,5.70634069530314,9.00581249445745,8.68673703564335,5.50631888736311,6.20307875441167,9.16723707220953,7.97509633899902,8.79486435834673,7.56374545596627,9.57409475476266,9.54231634513551,6.03281335398674,6.71808412663596,6.95202883021603,9.40495400377373,6.90198020968893,7.05996593613894,5.04905716589989,5.22821180664559,6.24948531255354,6.11174530695493,7.88335453065061,7.92098276366125,7.60476748044631,7.73570686006136,7.31447828482629,6.55125721333613,6.97420663305681,7.08339769213369,6.32984872579958,6.52314751139692
"264",71.3,7.42509564524221,7.88868430743679,9.03974939517734,8.89785149330944,7.44642934504182,8.28791412502001,8.3128978269186,8.46765286072157,8.45360100748195,9.05687206107461,7.76195704914411,7.9878028380473,6.91027971739623,8.51944468212515,6.81675443583454,6.70006754436715,6.70848238384026,6.93569730354637,8.10820910088107,8.12472943663236,5.38605359721113,6.71663629805547,6.76163635872495,6.8764827561399,6.83214387417739,6.74232100030438,6.29423427760374,5.87978901322214,9.26532808336923,10.100454385639,10.2503811740416,9.9681363833278,6.75665263363778,7.64083509311057,9.03990481257338,9.03720889500278,9.87845241550015,10.4942716017417,7.18261397899895,9.23207354883563,6.72395094638269,5.69708747500797,8.87201791453001,8.54729862156864,5.41377133584038,6.08688702865642,9.04617934874783,7.83600423208608,8.76545617725891,7.57482195088519,9.50053795720115,9.3510926218637,5.98669605619259,6.67025871903834,6.88234976539554,9.35133514798656,6.75709709575993,6.9300131566644,4.95082720404681,5.15724285939164,6.14829231455398,6.23119114201566,7.78842686258533,7.82608280085113,7.51761159932883,7.64223888906391,7.24126434169424,6.50729780095676,6.94984723924334,7.05453051344806,6.23198643078098,6.4224496998065
"265",71.4,7.33959232588039,7.80783905057122,8.94740156499732,8.82393845891925,7.39152220532318,8.24656522926358,8.27354448339002,8.4077683178206,8.39677845187293,8.98224919328457,7.72070752702696,7.9586901348285,6.81784000085956,8.44603934107411,6.76036431307467,6.65704450177718,6.60889482688835,6.81687964476687,8.02007974190389,8.04812807337322,5.28910327097338,6.62340626698037,6.68084897499902,6.79397722527258,6.70475159781497,6.62786541585464,6.1697997300583,5.769827630845,9.13860360091647,10.0132069834398,10.1362947780621,9.85073184054796,6.6135801705061,7.51213447774394,8.9330926993612,8.90702083928617,9.89157998601751,10.4753352967692,7.05822641425868,9.11847557212518,6.65366573836733,5.68669003309317,8.73611744858735,8.39501789301932,5.31614359474491,5.97766032918986,8.91270291570684,7.6915395687212,8.7277214587423,7.61134445159969,9.40479521644203,9.18828158333916,5.92936170477952,6.60429858601558,6.81107113113802,9.26821123122263,6.60898954030332,6.79628641822768,4.84480451672639,5.08200037359184,6.04294748539819,6.24416640433677,7.67773200219328,7.71999278316013,7.4006436427688,7.53558397146754,7.14574836278901,6.45734634629861,6.90939046435656,7.01437977485533,6.12853422419745,6.31891181914397
"266",71.5,7.23815827818229,7.7142016702834,8.85071923393409,8.75821333677548,7.32494154681161,8.1908182017154,8.21240877785637,8.33475966399609,8.33049402887079,8.89748908959365,7.66644569265803,7.91648256689776,6.71396280551991,8.3642460820614,6.68382700422848,6.59966734052769,6.49749743976555,6.68941536913543,7.93229819645542,7.97217404080717,5.19970854062996,6.53536259496805,6.60087551626822,6.71742646321661,6.59074569679143,6.51096793405215,6.05957452775181,5.65930734681216,9.02876487307353,9.92643239701249,10.0275289985257,9.73633546324334,6.46670910872357,7.37468358095213,8.82391807772014,8.77118714175678,9.89978267295353,10.4639802898319,6.95199469672344,8.99983035936474,6.57172939791229,5.66366571656865,8.60790344095536,8.24227285177605,5.21594692256501,5.87626396255137,8.7812178163592,7.55881932016641,8.67941642291234,7.64093207538283,9.28896689791484,9.07431340116485,5.8594711520423,6.51792016503555,6.7379781850763,9.15065077908151,6.4608094490655,6.66045471510875,4.73301810947201,5.00087229867552,5.93360512211852,6.07733745615428,7.55613014781316,7.60779713981359,7.26522690302349,7.41987155257877,7.02576029739732,6.39442993254452,6.84735696017815,6.95969109630595,6.02009145135342,6.21407088619925
"267",71.6,7.12411456600647,7.61031988188387,8.75285204802391,8.69621430365821,7.24792789867702,8.12065017919297,8.13044660732077,8.24961089291231,8.25621706163323,8.80934073984657,7.59831492488942,7.85597113551687,6.60352024505735,8.27798124557434,6.5886699175044,6.52520274755993,6.37691847907121,6.562755266065,7.84315198640547,7.89305559411987,5.11965922195577,6.44977590725531,6.52127559488002,6.64779400243012,6.48443099392098,6.39120614054424,5.96258594119541,5.54485972792232,8.93758586567562,9.8377325788249,9.92038224639456,9.62090816809918,6.31825514797753,7.23965991395917,8.71387893482102,8.63314999379541,9.90029244759448,10.462898016517,6.86199437322536,8.87875270758895,6.48547166993747,5.62814104013569,8.4911591439765,8.09477544762739,5.11432079296822,5.78082584698214,8.66006552889198,7.44006246785782,8.61851824917561,7.63042211249051,9.15523499510556,8.97977810644831,5.77787383696414,6.41624859127477,6.66163176200028,9.007590701994,6.31342138239235,6.52291901989128,4.62036667042781,4.91248858210526,5.82042127357376,5.75845007138817,7.42845771611274,7.49218831359136,7.1216353660622,7.29565274712972,6.88535275452106,6.31202153941203,6.76511674493884,6.890118762785,5.90720472722648,6.10718152355185
"268",71.7,7.00354336068738,7.49888231420199,8.6543960345762,8.62897178107033,7.16251940185011,8.03747816010721,8.0318906879379,8.1533281612766,8.17614852081681,8.72152498634193,7.51669155898112,7.77154332053094,6.49363512325293,8.18947956199148,6.48112566692956,6.43412422285182,6.25005824298671,6.4401160761252,7.75577680307314,7.81187153421342,5.04891961271113,6.36422803517193,6.43899356630518,6.5811115217335,6.36682829816511,6.27604813610207,5.86087503017695,5.42078817035639,8.84630578608926,9.74225435284318,9.80843406657237,9.48991141286227,6.16806184413636,7.14041053634382,8.60741010565372,8.49948146463607,9.89398308455867,10.4660418745595,6.77283943913063,8.75996471056755,6.41044520311467,5.59196945084152,8.38355183051192,7.95147974169855,5.01103465414804,5.68671977292387,8.55152544538849,7.3226604629402,8.54544797412744,7.54587145254306,9.00760899267896,8.86259840686544,5.68650556411525,6.30912240904368,6.58016043107965,8.85079109493729,6.16704606198362,6.38355423348284,4.51297883010838,4.81779756863862,5.7037189097396,5.37552804089337,7.29796282595608,7.37504829992037,6.97426556584584,7.16158241357748,6.73615608930957,6.20975959872138,6.66806210010687,6.80659859967208,5.79040803785065,5.99565143160134
"269",71.8,6.88252704581458,7.38270253332699,8.55471561372562,8.54764271955283,7.07075118850887,7.94354952398289,7.92096196845958,8.04694443190317,8.09247846594708,8.63476673941109,7.4233790154701,7.65810332928319,6.39094634015272,8.09885967759672,6.36755942578016,6.32960923380073,6.11972698214218,6.31898290469894,7.67136379302598,7.73004235433543,4.98529369012405,6.27766747200043,6.35249875542032,6.51288339062964,6.22849657238841,6.17012698534423,5.74212822556919,5.28625538821232,8.7431359961069,9.63823875369586,9.68721800500972,9.33504729116154,6.01711940664916,7.09116780777713,8.50822727636776,8.37575541909376,9.88146028684563,10.4681042142999,6.67319478283449,8.6485436565035,6.35890105923322,5.561658294757,8.28100088763758,7.81256762616507,4.90952734043306,5.59084117810513,8.45780741475914,7.19902213271626,8.46214601334269,7.35339679581466,8.851982015406,8.68476814778805,5.58731618510041,6.20636803580779,6.49170101399816,8.69111191368958,6.0219299387252,6.2422897139286,4.41686519357829,4.71903763425174,5.58400838310554,5.01675349227042,7.16584116868325,7.25813041877873,6.82554063108595,7.01636640455285,6.59025701971218,6.09178141300801,6.56161402250473,6.71010114236983,5.67030439182413,5.87685056978476
"270",71.9,6.76422775578617,7.26459843379854,8.45316726612125,8.44819201643263,6.97457228614437,7.84112166696187,7.80086074260652,7.93149427257384,8.00703770343774,8.54966314524282,7.32026035945662,7.52045857199385,6.2956949343503,8.00610549239497,6.25287289573576,6.21491987562805,5.98750751639267,6.19662770716866,7.58444252454427,7.64927223463168,4.92027905152315,6.19317862641157,6.26520259846423,6.43768992151217,6.09053385017771,6.06839226536907,5.61347531563078,5.15540782705499,8.64024021704896,9.53368023793005,9.55855755342935,9.16846763120691,5.87017489430393,7.04473187969892,8.41746368084842,8.26413738057232,9.86201025192929,10.4672628391997,6.56588600357074,8.55035666709996,6.33197141345532,5.52610599630291,8.17496821669689,7.68284632633843,4.82430865346239,5.49499568489825,8.38169467610866,7.07825293138256,8.37057565104298,7.05039762023145,8.69433361727324,8.45654191790235,5.48245923394252,6.11273733747806,6.39455073719011,8.5311766084589,5.87866645229913,6.10061929525163,4.33441407789032,4.61846105220543,5.46180999260098,4.73854012251035,7.03315235220395,7.14097190455676,6.67788223570535,6.86127116834676,6.45597210371001,5.96232658557211,6.44985604324902,6.60236154005922,5.54825856824892,5.75003527389385
